"","Course ID","Course Title","Course Credits","Section","Day","Time","Building","Instructor","Final Exam","Seats","Enroll","WaitList"
"946","L92 APL 5023","Second-Language Acquisition and Technology","3.0 Units","01","-T-----","2:30P-5:20P","TBA","Kerschen","Paper/Project/Take Home","18","0","0"
"947","L04 Chinese 102D","First-Level Modern Chinese II","5.0 Units","01","MTWRF--","10:00A-10:50A","TBA","Nie","May  2 2024  1:00PM -  3:00PM","14","0","0"
"948","L04 Chinese 102D","First-Level Modern Chinese II","5.0 Units","02","MTWRF--","12:00P-12:50P","TBA","Wang, W","May  2 2024  1:00PM -  3:00PM","14","0","0"
"949","L04 Chinese 102D","First-Level Modern Chinese II","5.0 Units","A","-T-----","9:00A-9:50A","TBA","Li","No Final","12","0","0"
"950","L04 Chinese 102D","First-Level Modern Chinese II","5.0 Units","B","-T-----","9:00A-9:50A","TBA","Nie","No Final","12","0","0"
"951","L04 Chinese 102D","First-Level Modern Chinese II","5.0 Units","C","-T-----","3:00P-3:50P","TBA","[TBA]","No Final","12","0","0"
"952","L04 Chinese 102D","First-Level Modern Chinese II","5.0 Units","D","-T-----","4:00P-4:50P","TBA","[TBA]","No Final","12","0","0"
"953","L04 Chinese 107","Beginning Chinese for Heritage Speakers II","3.0 Units","01","M-W-F--","11:00A-11:50A","TBA","Wang, J","Paper/Project/Take Home","14","0","0"
"954","L04 Chinese 107","Beginning Chinese for Heritage Speakers II","3.0 Units","02","M-W-F--","1:00P-1:50P","TBA","Wang, W","Paper/Project/Take Home","14","0","0"
"955","L04 Chinese 130","Basic Chinese I","3.0 Units","01","M-W-F--","9:00A-9:50A","TBA","Chen, W","No Final","14","0","0"
"956","L04 Chinese 130","Basic Chinese I","3.0 Units","02","M-W-F--","10:00A-10:50A","TBA","Chen, W","No Final","14","0","0"
"957","L04 Chinese 207","Intermediate Chinese for Heritage Speakers II","3.0 Units","01","M-W-F--","3:00P-3:50P","TBA","Wang, W","No Final","14","0","0"
"958","L04 Chinese 212","Second-Level Modern Chinese II","5.0 Units","01","MTWRF--","10:00A-10:50A","TBA","Li","No Final","14","0","0"
"959","L04 Chinese 212","Second-Level Modern Chinese II","5.0 Units","02","MTWRF--","12:00P-12:50P","TBA","Chen, W","No Final","14","0","0"
"960","L04 Chinese 212","Second-Level Modern Chinese II","5.0 Units","03","MTWRF--","1:00P-1:50P","TBA","Li","No Final","14","0","0"
"961","L04 Chinese 227C","Chinese Civilization","3.0 Units","01","M-W----","9:00A-9:50A","TBA","Ma","Paper/Project/Take Home","80","0","0"
"962","L04 Chinese 227C","Chinese Civilization","3.0 Units","A","----F--","9:00A-9:50A","TBA","[TBA]","No Final","20","0","0"
"963","L04 Chinese 227C","Chinese Civilization","3.0 Units","B","----F--","9:00A-9:50A","TBA","[TBA]","No Final","20","0","0"
"964","L04 Chinese 227C","Chinese Civilization","3.0 Units","C","----F--","10:00A-10:50A","TBA","[TBA]","No Final","20","0","0"
"965","L04 Chinese 227C","Chinese Civilization","3.0 Units","D","----F--","10:00A-10:50A","TBA","[TBA]","No Final","20","0","0"
"966","L04 Chinese 2980","Undergraduate Internship in Chinese","Var. Units (max = 3.0)","01","TBA","","TBA","Nie","No Final","0","0","0"
"967","L04 Chinese 307","Advanced Chinese for Heritage Speakers II","3.0 Units","01","M-W-F--","12:00P-12:50P","TBA","Nie","Paper/Project/Take Home","14","0","0"
"968","L04 Chinese 3168","A History of Modern China","3.0 Units","01","M-W----","10:00A-10:50A","TBA","Kuzuoglu","Paper/Project/Take Home","40","0","0"
"969","L04 Chinese 3168","A History of Modern China","3.0 Units","A","---R---","9:00A-9:50A","TBA","[TBA]","Paper/Project/Take Home","20","0","0"
"970","L04 Chinese 3168","A History of Modern China","3.0 Units","B","---R---","3:00P-3:50P","TBA","[TBA]","Paper/Project/Take Home","20","0","0"
"971","L04 Chinese 3211","Contemporary Chinese Popular Culture","3.0 Units","01","M-W----","2:30P-3:50P","TBA","Chen, Jianqing","Paper/Project/Take Home","25","0","0"
"972","L04 Chinese 3211","Contemporary Chinese Popular Culture","3.0 Units","A","M------","7:00P-9:00P","TBA","Chen, Jianqing","No Final","25","0","0"
"973","L04 Chinese 3270","Topics in East Asian Performance Cultures: Gender in East Asian Theatre and Performance","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Ma, Yan","Paper/Project/Take Home","15","0","0"
"974","L04 Chinese 342","Modern and Contemporary Chinese Literature","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Chen, L","Paper/Project/Take Home","45","0","0"
"975","L04 Chinese 3510","Pleasure, Amusement, and Play: Entertainment Culture in Premodern China","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Chen, Jiayi","Paper/Project/Take Home","25","0","0"
"976","L04 Chinese 361","Third-Level Modern Chinese II","4.0 Units","01","MTWR---","10:00A-10:50A","TBA","Wang, J","No Final","14","0","0"
"977","L04 Chinese 361","Third-Level Modern Chinese II","4.0 Units","02","MTWR---","12:00P-12:50P","TBA","Wang, J","No Final","14","0","0"
"978","L04 Chinese 390","EALC Seminar: East Asian Buddhism: Chan/Son/Zen","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Poletto","Paper/Project/Take Home","0","0","0"
"979","L04 Chinese 4251","Topics in Religion and Culture in East Asia: Women, Confucianism and Buddhism in East Asia","3.0 Units","01","-T-----","3:00P-5:50P","TBA","Poletto","Paper/Project/Take Home","15","0","0"
"980","L04 Chinese 428","Fourth Level Modern Chinese II","3.0 Units","01","M-W-F--","1:00P-1:50P","TBA","Liang","Paper/Project/Take Home","12","0","0"
"981","L04 Chinese 428","Fourth Level Modern Chinese II","3.0 Units","02","M-W-F--","3:00P-3:50P","TBA","Liang","Paper/Project/Take Home","12","0","0"
"982","L04 Chinese 4310","Readings in Classical Chinese - Morality, Reality, and Fantasy","3.0 Units","01","M-W-F--","2:00P-2:50P","TBA","Liang","Paper/Project/Take Home","10","0","0"
"983","L04 Chinese 4441","The Forbidden City","3.0 Units","01","M------","1:00P-3:50P","Kemper / 211   ","Kleutghen","Paper/Project/Take Home","12","0","0"
"984","L04 Chinese 4750","Worldviews, World-Building, and World Literature: New Approaches to Chinese Literature (1500-1900)","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Chen, Jiayi","Paper/Project/Take Home","15","0","0"
"985","L04 Chinese 5210","Third-Level Modern Chinese II","4.0 Units","01","MTWR---","10:00A-10:50A","TBA","Wang, J","No Final","14","0","0"
"986","L04 Chinese 5210","Third-Level Modern Chinese II","4.0 Units","02","MTWR---","12:00P-12:50P","TBA","Wang, J","No Final","14","0","0"
"987","L04 Chinese 5280","Fourth Level Modern Chinese II","3.0 Units","01","M-W-F--","1:00P-1:50P","TBA","Liang","Paper/Project/Take Home","12","0","0"
"988","L04 Chinese 5280","Fourth Level Modern Chinese II","3.0 Units","02","M-W-F--","3:00P-3:50P","TBA","Liang","Paper/Project/Take Home","12","0","0"
"989","L04 Chinese 591","Thesis Research","Var. Units (max = 6.0)","01","TBA","","TBA","TBA","No Final","0","0","0"
"990","L04 Chinese 591","Thesis Research","Var. Units (max = 6.0)","02","TBA","","TBA","TBA","No Final","0","0","0"
"991","L04 Chinese 592","Dissertation Research","Var. Units (max = 6.0)","01","TBA","","TBA","Chen","No Final","0","0","0"
"992","L04 Chinese 592","Dissertation Research","Var. Units (max = 6.0)","02","TBA","","TBA","Ma","No Final","0","0","0"
"993","L04 Chinese 592","Dissertation Research","Var. Units (max = 6.0)","03","TBA","","TBA","[TBA]","No Final","0","0","0"
"994","L14 E Lit 151","First-Year Seminar: Graphic Narratives: From Funny Papers to Superheroes to Memoir","3.0 Units","01","M-W----","11:30A-12:50P","TBA","O'Bryan","No Final","15","0","0"
"995","L14 E Lit 156","First Year Seminar: Twentysomething Stories: The Literature of Post-Adolescence","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Windle","No Final","15","0","0"
"996","L14 E Lit 159","First Year Seminar: Literature and Justice","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Schmidgen","No Final","15","0","0"
"997","L14 E Lit 171","First-Year Seminar: Writing the Resistance: Authors Against Totalitarianism in the 20th Century","3.0 Units","01","-T-R---","8:30A-9:50A","TBA","Henderson","No Final","15","0","0"
"998","L14 E Lit 201C","Classical to Renaissance Literature: Text and Traditions","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Purchase","Paper/Project/Take Home","19","0","0"
"999","L14 E Lit 2151","Literature in English: Early Texts and Contexts","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Arch","Paper/Project/Take Home","15","0","0"
"1000","L14 E Lit 2151","Literature in English: Early Texts and Contexts","3.0 Units","02","-T-R---","10:00A-11:20A","TBA","Pawl","Paper/Project/Take Home","15","0","0"
"1001","L14 E Lit 2151","Literature in English: Early Texts and Contexts","3.0 Units","03","M-W----","2:30P-3:50P","TBA","Sommers","Paper/Project/Take Home","15","0","0"
"1002","L14 E Lit 2152","Literature in English: Modern Texts and Contexts","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Weston","No Final","15","0","0"
"1003","L14 E Lit 2152","Literature in English: Modern Texts and Contexts","3.0 Units","02","-T-R---","1:00P-2:20P","TBA","McKelvy","No Final","15","0","0"
"1004","L14 E Lit 2152","Literature in English: Modern Texts and Contexts","3.0 Units","03","-T-R---","4:00P-5:20P","TBA","Maxwell","No Final","15","0","0"
"1005","L14 E Lit 250","Sophomore Seminar: Literature in the World","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Adwetewa-Badu","No Final","15","0","0"
"1006","L14 E Lit 302","The Great American Novel","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Maciak","Paper/Project/Take Home","25","0","0"
"1007","L14 E Lit 3050","Literary Modernities in Europe and America: Text and Traditions","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Cuille'","Paper/Project/Take Home","15","0","0"
"1008","L14 E Lit 312C","Introduction to Digital Humanities","3.0 Units","01","M-W-F--","3:00P-3:50P","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"1009","L14 E Lit 313","Topics in English and American Literature: Into Hell: Literary Descents into the Underworld","3.0 Units","01","M-W----","8:30A-9:50A","TBA","Thompson","No Final","15","0","0"
"1010","L14 E Lit 314","Topics in Lit: Turn and Face the Strange: Alienation & Transformation in Modern Lit & Contemp Music","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Finneran","No Final","20","0","0"
"1011","L14 E Lit 3161","Topics in English and American Lit: Island Stories","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Schmidgen","No Final","25","0","0"
"1012","L14 E Lit 3164","Adaptations Literature / Film / TV","3.0 Units","01","M-W----","2:30P-3:50P","TBA","Maciak","No Final","19","0","0"
"1013","L14 E Lit 318","Topics in American Literature: Contemporary Women Writers","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Micir","Paper/Project/Take Home","19","0","0"
"1014","L14 E Lit 334","A History of the Golden Age of Children's Literature","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Pawl","May  7 2024  1:00PM -  3:00PM","18","0","0"
"1015","L14 E Lit 350W","On Time: Clocks, Calendars, Crisis in Modern British and Angloophone Fiction","3.0 Units","01","M-W----","4:00P-5:50P","TBA","Sherry","No Final","15","0","0"
"1016","L14 E Lit 3522","Topics in Literature: Queer Medievalisms","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Rosenfeld, McCollough","May  8 2024  3:30PM -  5:30PM","19","0","0"
"1017","L14 E Lit 3524","Topics in Literature: Drama Queens: Cleopatra in Elizabethan England","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Sommers","Paper/Project/Take Home","19","0","0"
"1018","L14 E Lit 3525","Topics in Literature: The Discontents of Globalization","3.0 Units","01","M-W----","2:30P-3:50P","Cupples II / L009  ","Eng","Paper/Project/Take Home","15","0","0"
"1019","L14 E Lit 352D","Fanstasy, Horror, Sci-Fi: Genre-Fiction in Arabic Literature","3.0 Units","01","M-W----","3:00P-4:50P","TBA","Husain","Paper/Project/Take Home","18","0","0"
"1020","L14 E Lit 3539","Jews, Jersey, and America: Philip Roth Reconsidered","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Shipe","No Final","15","0","0"
"1021","L14 E Lit 3552","Introduction to Literary Theory","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Parvulescu","Paper/Project/Take Home","15","0","0"
"1022","L14 E Lit 3552","Introduction to Literary Theory","3.0 Units","02","M-W----","1:00P-2:20P","TBA","Windle","Paper/Project/Take Home","15","0","0"
"1023","L14 E Lit 357","The Art of Reading Poetry","3.0 Units","01","M-W----","2:30P-3:20P","TBA","E. Finneran","Paper/Project/Take Home","25","0","0"
"1024","L14 E Lit 365","The Bible as Literature","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Thomas","May  6 2024 10:30AM - 12:30PM","25","0","0"
"1025","L14 E Lit 391W","Literature and Medicine","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Arch","Paper/Project/Take Home","0","0","0"
"1026","L14 E Lit 3992","Senior Research Seminar II","2.0 Units","01","---R---","4:00P-6:20P","TBA","Batten","No Final","11","0","0"
"1027","L14 E Lit 4050","Theory and Methods in the Humanities:","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Williams, Yang","Paper/Project/Take Home","19","0","0"
"1028","L14 E Lit 418","Literature & Religion in an Age of Doubt?","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","McKelvy","No Final","15","0","0"
"1029","L14 E Lit 420","Topics in English and American Lit:Bodies in Pain: Disability and Illness in the Nineteenth Century","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Weston","No Final","15","0","0"
"1030","L14 E Lit 423","Topics in American Literature: Popular Music and American Literature from Rag to Rap","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Maxwell","No Final","15","0","0"
"1031","L14 E Lit 434","Topics in English and American Drama: 19th Century American Drama","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Walker","See Instructor","15","0","0"
"1032","L14 E Lit 4485","Topics in Irish Literature: Modern Irish Poetry","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Batten","No Final","15","0","0"
"1033","L14 E Lit 4621","Topics in Literature: Queer Youth: LGBTQ Narratives of Coming-of-Age and Coming Out in North America","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Eng","Paper/Project/Take Home","15","0","0"
"1034","L14 E Lit 4692","Shakespeare and Performance","3.0 Units","01","-T-R---","4:00P-5:20P","Mallinckrodt / 101   ","Henke","No Final","15","0","0"
"1035","L14 E Lit 476","Feminist Literary and Cultural Theory","3.0 Units","01","-T-R---","10:00A-11:20A","Ridgley / 310   ","Tsuchiya","Paper/Project/Take Home","0","0","0"
"1036","L14 E Lit 481","Selected English Writers I: Virginia Woolf: Novelist and Feminist","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Sherry","No Final","19","0","0"
"1037","L14 E Lit 494","Milton","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Loewenstein","Paper/Project/Take Home","19","0","0"
"1038","L14 E Lit 5021","Introduction to Comparative Literature","3.0 Units","01","-T-----","4:00P-6:50P","TBA","Parvulescu","Paper/Project/Take Home","15","0","0"
"1039","L14 E Lit 5031","Global Hispanic Studies","3.0 Units","01","---R---","2:30P-4:50P","TBA","Infante","Paper/Project/Take Home","15","0","0"
"1040","L14 E Lit 519","Seminar: Portraits of the Artist","3.0 Units","01","--W----","4:00P-6:20P","TBA","McKelvy","Paper/Project/Take Home","15","0","0"
"1041","L14 E Lit 521","Seminar: Comparative Colonialisms in Early Americas","3.0 Units","01","----F--","10:00A-12:20A","TBA","Kirk, Van Engen","No Final","12","0","0"
"1042","L14 E Lit 5651","Seminar: Diasporic Poetics","3.0 Units","01","M------","4:00P-6:20P","TBA","Adwetewa-Badu","Paper/Project/Take Home","15","0","0"
"1043","L73 Hindi 112D","Beginning Hindi II","5.0 Units","02","MTWRF--","10:00A-10:50A","TBA","Jain","No Final","12","0","0"
"1044","L73 Hindi 131","Beginning Urdu II","3.0 Units","01","M-W-F--","4:00P-4:50P","TBA","Shah","No Final","15","0","0"
"1045","L73 Hindi 218A","Intermediate Hindi II","3.0 Units","02","M-W-F--","12:00P-12:50P","TBA","Jain","May  8 2024  1:00PM -  3:00PM","12","0","0"
"1046","L73 Hindi 219","Hindi for Heritage Speakers","3.0 Units","01","M-W-F--","11:00A-11:50A","TBA","Verma","No Final","18","0","0"
"1047","L73 Hindi 232A","Intermediate Urdu II","3.0 Units","01","M-W-F--","3:00P-3:50P","TBA","Shah","May  2 2024  6:00PM -  8:00PM","15","0","0"
"1048","L73 Hindi 302","Third Level Hindi II","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Verma","No Final","10","0","0"
"1049","L73 Hindi 306","Third-Level Urdu II","3.0 Units","01","M-W----","5:30P-7:00P","TBA","Shah","No Final","15","0","0"
"1050","L73 Hindi 3074","Hinduism & the Hindu Right","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Adcock","Paper/Project/Take Home","15","0","0"
"1051","L73 Hindi 353","Understanding Indian Literature Through Visual Media","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Verma","Paper/Project/Take Home","20","0","0"
"1052","L73 Hindi 3921","Secular and Religious: A Global History","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Adcock","Paper/Project/Take Home","30","0","0"
"1053","L44 Ling 148","First-Year Seminar: The Linguistics of Constructed Languages","3.0 Units","01","M-W-F--","9:00A-9:50A","TBA","Danis","May  3 2024  8:00AM - 10:00AM","18","0","0"
